('potom'# 2),obsluha,('snaživá.nelze'# 1)
('byly'# 2),obsluha,('opomněla'# 1)
('nové'# 2),obsluha,('vybídla'# 1)
('vám'# 2),obsluha,('vzhledem'# 1)
('naše'# 2),obsluha,('takto'# 1)
('celkový'# 2),obsluha,('stylově'# 1)
('steak'# 2),obsluha,('jedna'# 1)
('perfektní'# 2),obsluha,('kdyby'# 1)
('servis#'# 2),obsluha,('přidala'# 1)
('pořádku#'# 2),obsluha,('dosažitelnější'# 1)
('chuť'# 2),obsluha,('bezproblémová#pěkný'# 1)
('dětský'# 2),obsluha,('značně'# 1)
('jelikož'# 2),obsluha,('vysvětlila#že'# 1)
('jej'# 2),obsluha,('taky#'# 1)
('sebe.'# 2),obsluha,('propracovala'# 1)
('obsluha#'# 2),obsluha,('vpořádku#'# 1)
('průměrné'# 2),obsluha,('zvládá'# 1)
('skvělý'# 2),obsluha,('snažila#'# 1)
('free'# 2),obsluha,('příjemnými'# 1)
('není'# 2),obsluha,('nikde#'# 1)
('sníst'# 2),obsluha,('mluvila'# 1)
('večer'# 2),obsluha,('dobrá.příjemný'# 1)
('nepřeplácané#'# 2),obsluha,('toho'# 1)
('věcí'# 2),obsluha,('věnuje'# 1)
('chutné.'# 2),obsluha,('normální'# 1)
('fajn#'# 2),obsluha,('zaslechla#jelikož'# 1)
('špatné#'# 2),obsluha,('pokrčila'# 1)
('podtrženo#'# 2),obsluha,('znalá'# 1)
('vynikajicí'# 2),obsluha,('dobrá.indové'# 1)
('pěkná#'# 2),obsluha,('skvělá.vyrazili'# 1)
('plno#'# 2),obsluha,('ok.byli'# 1)
('lépe.'# 2),obsluha,('standardně'# 1)
('zaplněná#'# 2),obsluha,('nevzpamatuje#'# 1)
('opět'# 2),obsluha,('servírovala'# 1)
('doporučit.'# 2),obsluha,('dorazila'# 1)
('všimla'# 2),obsluha,('pozorná.prostředí'# 1)
('chutnalo#'# 2),obsluha,('měla'# 1)
('útulné#'# 2),obsluha,('katastrofa!'# 1)
('nebyl'# 2),obsluha,('změnit'# 1)
('problém#'# 2),obsluha,('skvělá.restaurace'# 1)
('úrovni#'# 2),obsluha,('sympatická#'# 1)
('starobrno#'# 2),obsluha,('(stanley)'# 1)
('bezchybná'# 2),obsluha,('potom'# 1)
('kč.'# 2),obsluha,('nasilne'# 1)
('limonáda'# 2),obsluha,('relativně'# 1)
('standardní'# 2),obsluha,('musí'# 1)
('moje'# 2),obsluha,('výborná.....zahrádka'# 1)
('skvěle#'# 2),obsluha,('tentokrát'# 1)
('poměrně'# 2),obsluha,('prokládající'# 1)
('buă„âź'# 2),obsluha,('příjemnáa'# 1)
('stranu'# 2),obsluha,('rekla'# 1)
('záchody'# 2),obsluha,('vrati'# 1)
('svižná'# 2),obsluha,('trpělivě'# 1)
('čistý'# 2),obsluha,('nepatřila'# 1)
('dobře.'# 2),obsluha,('sympatická.jen'# 1)
('omáčka.'# 2),obsluha,('nevšímá'# 1)
('jen'# 2),obsluha,('sympatická'# 1)
('interier#'# 2),obsluha,('uráčila'# 1)
('normální.'# 2),obsluha,('vynikajůca#'# 1)
('lépe'# 2),obsluha,('vynikající(ujala'# 1)
('minutach'# 2),obsluha,('atd.měly'# 1)
('skoro'# 2),obsluha,('byla#'# 1)
('kdyby'# 2),obsluha,('neprošla'# 1)
('vyborna#'# 2),obsluha,('příjemná.příjemná'# 1)
('tolik'# 2),obsluha,('svižná'# 1)
('prostredi#'# 2),obsluha,('zeptat'# 1)
('spokojeni#'# 2),obsluha,('vstřícná#'# 1)
('pizza#'# 2),obsluha,('mnohdy'# 1)
('nebyla.'# 2),obsluha,('dorazí'# 1)
('byli'# 2),obsluha,('aspon'# 1)
('jedno'# 2),obsluha,('totalne'# 1)
('měla'# 2),obsluha,('řekla#'# 1)
('přesto'# 2),obsluha,('sráží'# 1)
('krásně'# 2),obsluha,('upovídaná'# 1)
('hlavně'# 2),obsluha,('hbitě'# 1)
('chuti.'# 2),obsluha,('neformální#'# 1)
('nebylo'# 2),obsluha,('donese'# 1)
('skvěle'# 2),obsluha,('postavila'# 1)
('ceny#'# 2),obsluha,('dokázala'# 1)
('dost.'# 2),obsluha,('(zřejmě'# 1)
('návštěvy'# 2),obsluha,('zjevně'# 1)
('ideální'# 2),obsluha,('převzala'# 1)
('nevadilo.'# 2),obsluha,('stánku'# 1)
('schopná'# 2),obsluha,('perfektně'# 1)
('poté'# 2),obsluha,('děvčata#'# 1)
('cena'# 2),obsluha,('mladá#'# 1)
('sushi'# 2),obsluha,('věnovat'# 1)
('člověka'# 2),obsluha,('zapsala#'# 1)
('nechali'# 2),obsluha,('příjemnější#'# 1)
('prijemna'# 2),obsluha,('černošská#'# 1)
('závěr'# 2),obsluha,('uhoněná#'# 1)
('protivná'# 2),obsluha,('veselá'# 1)
('dobrá'# 2),obsluha,('neschopna#'# 1)
('smažený'# 2),obsluha,('profesionalni#'# 1)
('restauraci#'# 2),obsluha,('neni'# 1)
('restauraci.'# 2),obsluha,('(ong?)'# 1)
('standartní'# 2),obsluha,('mela'# 1)
('jakmile'# 2),obsluha,('neměly'# 1)
('nepříjemná'# 2),obsluha,('ovšem'# 1)
('pozdní'# 2),obsluha,('absolutně'# 1)
('pohodě.'# 2),obsluha,('bystrá'# 1)
('nehraje.'# 2),obsluha,('otřesná'# 1)
('ochotně'# 2),obsluha,('věkem'# 1)
('říct#'# 2),obsluha,('nezeptala#'# 1)
('prijemne'# 2),obsluha,('výborná.k'# 1)
('fantazie.'# 2),obsluha,('(příjemná#'# 1)
('všechno'# 2),obsluha,('usadila'# 1)
('rychla'# 2),obsluha,('(markétka?)#'# 1)
('nápoje'# 2),obsluha,('nevsimala'# 1)
('taky#'# 2),obsluha,('(pan'# 1)
('fakt'# 2),obsluha,('mluví'# 1)
('reklamaci'# 2),obsluha,('vánoční'# 1)
('profesionální#'# 1),obsluha,('klasicky'# 1)
('pozorná#'# 1),obsluha,('pomala'# 1)
('arogantný#'# 1),obsluha,('středeční'# 1)
('nabízí'# 1),obsluha,('perfektni#'# 1)
('vína#'# 1),obsluha,('nechala'# 1)
('nápadu.'# 1),obsluha,('ktera'# 1)
('moderní'# 1),obsluha,('vypadala'# 1)
('nejlepší'# 1),obsluha,('nabídne'# 1)
('designérský'# 1),obsluha,('chybu'# 1)
('kulečníkovou'# 1),obsluha,('chodí'# 1)
('příjemný#'# 1),obsluha,('průměrná#záleží'# 1)
('patro'# 1),obsluha,('mysli'# 1)
('rybářské'# 1),obsluha,('postara'# 1)
('patře'# 1),obsluha,('povětšinou'# 1)
('nepůsobí'# 1),obsluha,('obtěžuje'# 1)
('vhodnější'# 1),obsluha,('nezachrání'# 1)
('průměrným'# 1),obsluha,('vzdy'# 1)
('smíšená'# 1),obsluha,('arogantný#'# 1)
('úvod:'# 1),obsluha,('tradicne'# 1)
('tak#'# 1),obsluha,('pomalááááááááá#'# 1)
('variabilitou'# 1),obsluha,('(vrchní'# 1)
('hodiny.'# 1),obsluha,('pustí'# 1)
('nekoná.'# 1),obsluha,('?velmi'# 1)
('první'# 1),obsluha,('chtěla'# 1)
('celém'# 1),obsluha,('byli'# 1)
('modely'# 1),obsluha,('nebola'# 1)
('vody'# 1),obsluha,('bere'# 1)
('stůl'# 1),obsluha,('(jedna'# 1)
('slušně'# 1),obsluha,('zasluhujici'# 1)
('zdrojů'# 1),obsluha,('občas'# 1)
('plzen'# 1),obsluha,('dojem'# 1)
('přinesení'# 1),obsluha,('korektní#'# 1)
('speciality'# 1),obsluha,('příšerná#'# 1)
('všeho'# 1),obsluha,('špatná#'# 1)
('dobrého:'# 1),obsluha,('dnes'# 1)
('potřeba#'# 1),obsluha,('nepoděkuje#'# 1)
('zkažené'# 1),obsluha,('snaživá'# 1)
('mírně'# 1),obsluha,('velimi'# 1)
('stalo#'# 1),obsluha,('dotčená'# 1)
('nádherné#'# 1),obsluha,('profi#'# 1)
('kategorie'# 1),obsluha,('neskončila'# 1)
('okna.'# 1),obsluha,('myslím'# 1)
('žvýkačky.'# 1),obsluha,('přesná#'# 1)
('kouření.'# 1),obsluha,('protivná#'# 1)
('blokována'# 1),obsluha,('nestojí'# 1)
('svých'# 1),obsluha,('fyzicky'# 1)
('podstatě'# 1),obsluha,('decentní'# 1)
('namistrovaná'# 1),obsluha,('naše'# 1)
('vybavena'# 1),obsluha,('všímavá'# 1)
('portské'# 1),obsluha,('akční#'# 1)
(':-)prostředí'# 1),obsluha,('neutraldo'# 1)
('zeleniny#'# 1),obsluha,('obstojná'# 1)
('stěnu'# 1),obsluha,('všímavá#'# 1)
('schované'# 1),obsluha,('dokáže'# 1)
('nekuřácký.'# 1),obsluha,('(dva'# 1)
('oldies'# 1),obsluha,('(aspoň'# 1)
('makrela.'# 1),obsluha,('nezaučená#'# 1)
('chybičky.'# 1),obsluha,('tradičně'# 1)
('design'# 1),obsluha,('vesele'# 1)
('mělo'# 1),obsluha,('splete'# 1)
('upravený#'# 1),obsluha,('překvapila'# 1)
('scházíme'# 1),obsluha,('vzorná'# 1)
('postupně#'# 1),obsluha,('(radši'# 1)
('výhradně'# 1),obsluha,('přijmná#'# 1)
('hlučná.'# 1),obsluha,('(stále'# 1)
('výtvarná'# 1),obsluha,('pohotová.popravdě'# 1)
('stěn.'# 1),obsluha,('nemá'# 1)
('mrzí#'# 1),obsluha,('vázla.teă„âź'# 1)
('podávala'# 1),obsluha,('profesionálníostatní:'# 1)
('italské.'# 1),obsluha,('neprofesionální'# 1)
('obsáhlého'# 1),obsluha,('nabízí'# 1)
('rodinnou'# 1),obsluha,('(pán'# 1)
('nezapomněla#'# 1),obsluha,('profi'# 1)
('onde.'# 1),obsluha,('bleskově'# 1)
('dona'# 1),obsluha,('správně'# 1)
('sterilně.'# 1),obsluha,('snad'# 1)
('města'# 1),obsluha,('jeden'# 1)
('přijatelnou'# 1),obsluha,('vstřícná.pití'# 1)
('dětskými'# 1),obsluha,('zpočátku'# 1)
('skrytého'# 1),obsluha,('obsluhující'# 1)
('petrolejových'# 1),obsluha,('dala'# 1)
('dodán'# 1),obsluha,('informovala'# 1)
('cézar#'# 1),obsluha,('chaotická#'# 1)
('celá'# 1),obsluha,('výborná'# 1)
('nový'# 1),obsluha,('místo'# 1)
('talíře.'# 1),obsluha,('provedla'# 1)
('účtování'# 1),obsluha,('(pod)průměrná'# 1)
('rychlý'# 1),obsluha,('fantastická#'# 1)
('hrála'# 1),obsluha,('pochopila'# 1)
('kompletně'# 1),obsluha,('rychlá#pivo'# 1)
('výzdobu'# 1),obsluha,('hrozná#již'# 1)
('nefunkční'# 1),obsluha,('potřebovala'# 1)
('přijatelných'# 1),obsluha,('tady'# 1)
('absurdna.'# 1),obsluha,('komentovala'# 1)
('opěradlech.'# 1),obsluha,('chce'# 1)
('vůbec.'# 1),obsluha,('výjimečně'# 1)
(':-)'# 1),obsluha,('bavorské'# 1)
('gastronomických'# 1),obsluha,('příjemně'# 1)
('menu#'# 1),obsluha,('dotazem'# 1)
('poctivá.'# 1),obsluha,('plně'# 1)
('kuchyni.'# 1),obsluha,('optalal'# 1)
('minule.'# 1),obsluha,('normální.když'# 1)
('přívětivě'# 1),obsluha,('zklamala'# 1)
('zklamal'# 1),obsluha,('taková'# 1)
('anglicky'# 1),obsluha,('taktez'# 1)
('lososa.'# 1),obsluha,('mimořádně'# 1)
('odstrašujícím'# 1),obsluha,('ignorovala'# 1)
('vinná'# 1),obsluha,('neutrální'# 1)
('stropních'# 1),obsluha,('někdy'# 1)
('druhého'# 1),obsluha,('chtela'# 1)
('mola.'# 1),obsluha,('odpověděla'# 1)
('uvítala'# 1),obsluha,('valice'# 1)
('zamestnavateli-'# 1),obsluha,('osobně'# 1)
('dyska'# 1),obsluha,('milá.restaurace'# 1)
('pěší'# 1),obsluha,('odmítla'# 1)
('dlouhodobého'# 1),obsluha,('vynikajici#'# 1)
('mohutnými'# 1),obsluha,('prumerna#'# 1)
('hezké'# 1),obsluha,('připomínala'# 1)
('hodnotit'# 1),obsluha,('prvotřídní:'# 1)
('nadšená!!'# 1),obsluha,('ujala'# 1)
('přičemž'# 1),obsluha,('sdělit#'# 1)
('odpoledne#'# 1),obsluha,(':o)))'# 1)
('!!!!atmosféra'# 1),obsluha,('(lehce'# 1)
('báječná#'# 1),obsluha,('pozorna#'# 1)
('team'# 1),obsluha,('(nektera)'# 1)
('ohledu'# 1),obsluha,('snaziva'# 1)
('italských'# 1),obsluha,('nakonec'# 1)
('moderní#'# 1),obsluha,('neprofesionální#hodící'# 1)
('vodu'# 1),obsluha,('vzorná#'# 1)
('kovbojskou'# 1),obsluha,('jakoby'# 1)
('předchozí'# 1),obsluha,('podivná:'# 1)
('doporučila'# 1),obsluha,('začne'# 1)
('kterému'# 1),obsluha,('mne#'# 1)
('omáčkou'# 1),obsluha,('popletla'# 1)
('citronovým'# 1),obsluha,('zeptala'# 1)
('komorního'# 1),obsluha,('neřekne'# 1)
('zvolila'# 1),obsluha,('vstřícná'# 1)
('čepují'# 1),obsluha,('nedonese'# 1)
('skutečně'# 1),obsluha,('pozorna'# 1)
('celou'# 1),obsluha,('mírně'# 1)
('velký'# 1),obsluha,('nezeptala'# 1)
('sedícího'# 1),obsluha,('ptala'# 1)
('mých'# 1),obsluha,('přesně'# 1)
('citlivější'# 1),obsluha,('vynikající'# 1)
('jejich'# 1),obsluha,('amaterska'# 1)
('obsahu#'# 1),obsluha,('mila'# 1)
('být'# 1),obsluha,('prinese'# 1)
('pěkně#'# 1),obsluha,('nezabodovala#'# 1)
('kontinuálně'# 1),obsluha,('vytecna'# 1)
('první.'# 1),obsluha,('vlezlá#'# 1)
('servírovaní'# 1),obsluha,('(zapomněla'# 1)
('polévky#'# 1),obsluha,('presto'# 1)
('vstřícná'# 1),obsluha,('nepříjemná#'# 1)
('okénka#'# 1),obsluha,('zmatená#'# 1)
('trámoví#'# 1),obsluha,('většinu'# 1)
('konečně'# 1),obsluha,('stíhala.jídlo'# 1)
('20min).ovšem'# 1),obsluha,('příjemná..........oschlá'# 1)
('minule'# 1),obsluha,('bylaâ´jako'# 1)
('změnil#'# 1),obsluha,('pustila'# 1)
('resta'# 1),obsluha,('usluzne'# 1)
('minut#'# 1),obsluha,('privetiva'# 1)
('rezervace.'# 1),obsluha,('(barmanka#'# 1)
('rozmačkané'# 1),obsluha,('žádnej'# 1)
('brambory#nám'# 1),obsluha,('zapoměla'# 1)
('pořád'# 1),obsluha,('ok.po'# 1)
('opuštění'# 1),obsluha,('zvýšila'# 1)
('slušného'# 1),obsluha,('(dvě'# 1)
('budu'# 1),obsluha,('příjemná.musím'# 1)
('studené#'# 1),obsluha,('super#'# 1)
('květů'# 1),obsluha,('kvalitne'# 1)
('harmonickým'# 1),obsluha,('vsimava#'# 1)
('krásná'# 1),obsluha,('usmevava#'# 1)
('sklenice!'# 1),obsluha,('autentická'# 1)
('blesková'# 1),obsluha,('vyborna#'# 1)
('kuchařem#'# 1),obsluha,('kupodivu'# 1)
('jednoslečnová'# 1),obsluha,('dokonalá'# 1)
('skvělé#'# 1),obsluha,('fádní#'# 1)
('obsazena#'# 1),obsluha,('nedá'# 1)
('reprodukovaná'# 1),obsluha,('zvládla'# 1)
('80.let.'# 1),obsluha,('nereagovala'# 1)
('vybrat'# 1),obsluha,('úslužná#'# 1)
('umělecké'# 1),obsluha,('dřív#'# 1)
('zapomenut.'# 1),obsluha,('poradí'# 1)
('stolech.'# 1),obsluha,('příjemná.otevírací'# 1)
('minulých'# 1),obsluha,('ráda'# 1)
('hostech#'# 1),obsluha,('pozorností'# 1)
('kavárna'# 1),obsluha,('přiměřená#'# 1)
('chytrá'# 1),obsluha,('chvílemi'# 1)
('večera'# 1),obsluha,('nevymenila'# 1)
('příjemný.'# 1),obsluha,('upřímně'# 1)
('ok#'# 1),obsluha,('trosku'# 1)
('polední'# 1),obsluha,('otevřela'# 1)
('nepříjemná.'# 1),obsluha,('jinak'# 1)
('dojmu'# 1),obsluha,('voni'# 1)
('příští'# 1),obsluha,('(přestože'# 1)
('pamatuje.'# 1),obsluha,('neskutečná'# 1)
('máme'# 1),obsluha,('přýjemná...posezení'# 1)
('kterého'# 1),obsluha,('pravda'# 1)
('špatná'# 1),obsluha,('vysvětlí#'# 1)
('špatně'# 1),obsluha,('taktéž.nabídka'# 1)
('podniku'# 1),obsluha,('dolévala'# 1)
('místními'# 1),obsluha,('příjemná.chcete'# 1)
('duše#'# 1),obsluha,('vypadala#'# 1)
('vlastní'# 1),obsluha,('považovala'# 1)
('oběd.'# 1),obsluha,('otráveně'# 1)
('jiného.'# 1),obsluha,('nevtirava#'# 1)
('špinavé'# 1),obsluha,('vázne#'# 1)
('sklenici#'# 1),obsluha,('příjemná.mají'# 1)
('restaurace#což'# 1),obsluha,('profesionální.všem'# 1)
('nejspíše'# 1),obsluha,('katastrofálný!!!!'# 1)
('příjemná.'# 1),obsluha,('přátelská'# 1)
('tvrdé.'# 1),obsluha,('opět'# 1)
('koupaliště.'# 1),obsluha,('průměr.celkem'# 1)
('vlastního'# 1),obsluha,('rychla'# 1)
('rozebírat'# 1),obsluha,('spojená'# 1)
('název#'# 1),obsluha,('(objednávka'# 1)
('kuřecí#'# 1),obsluha,('vytvářela'# 1)
('stísněně.'# 1),obsluha,('ok.jidlo'# 1)
('prospělo.'# 1),obsluha,('stále'# 1)
('blízkaă˘â€âś.'# 1),obsluha,('vždycky'# 1)
('dvora#'# 1),obsluha,('celkově'# 1)
('dobu'# 1),obsluha,('čepuje'# 1)
('věci.'# 1),obsluha,('ztratila'# 1)
('doma'# 1),obsluha,('zlepšila'# 1)
('nějakou'# 1),obsluha,('pozor!'# 1)
('káva#'# 1),obsluha,('silně'# 1)
('odpoledne'# 1),obsluha,('zkušená#'# 1)
('celý'# 1),obsluha,('příjemná.staročeská'# 1)
('nevolala'# 1),obsluha,('vzbuzující'# 1)
('pochutnali'# 1),obsluha,('suchá'# 1)
('prostředí'# 24),restaurace,('byla'# 52)
('byla'# 23),restaurace,('jsem'# 32)
('interiér'# 22),restaurace,('jsme'# 29)
('návštěva'# 20),restaurace,('chodím'# 19)
('dojem'# 16),restaurace,('chodíme'# 13)
('obsluha'# 11),restaurace,('není'# 12)
('celá'# 11),restaurace,('plná#'# 8)
('příchodu'# 11),restaurace,('velmi'# 7)
('části'# 11),restaurace,('opravdu'# 6)
('opravdu'# 10),restaurace,('nebyla'# 6)
('jsme'# 8),restaurace,('nemá'# 6)
('velmi'# 8),restaurace,('jsou'# 5)
('vstupu'# 8),restaurace,('nabízí'# 5)
('hodnocení'# 7),restaurace,('ničím'# 5)
('dobrá'# 7),restaurace,('velice'# 5)
('je'# 7),restaurace,('docela'# 4)
('návštěvě'# 7),restaurace,('bude'# 4)
('otevřená'# 7),restaurace,('zcela'# 4)
('příjemná'# 7),restaurace,('poloprázdná'# 4)
('jídlo'# 6),restaurace,('vypadá'# 4)
('návštěvu'# 6),restaurace,('ovšem'# 3)
('atmosféra'# 6),restaurace,('působí'# 3)
('další'# 5),restaurace,('hotelu'# 3)
('část'# 5),restaurace,('zřejmě'# 3)
('výletní'# 5),restaurace,('nekuřácká#'# 3)
('velice'# 5),restaurace,('baroko'# 3)
('bude'# 5),restaurace,('budu'# 3)
('naprosto'# 5),restaurace,('rozhodně'# 3)
('první'# 5),restaurace,('spíš'# 3)
('skvělá'# 5),restaurace,('havana'# 3)
('hlavní'# 5),restaurace,('patří'# 3)
('jediná'# 5),restaurace,('plná'# 3)
('nové'# 5),restaurace,('která'# 3)
('dobré'# 4),restaurace,('mírně'# 2)
('celkový'# 4),restaurace,('chodim'# 2)
('rádi'# 4),restaurace,('snad'# 2)
('průměrná'# 4),restaurace,('opět'# 2)
('celkově'# 4),restaurace,('prázdná'# 2)
('přestože'# 4),restaurace,('teprve'# 2)
('vstup'# 4),restaurace,('plně'# 2)
('rozhodně'# 4),restaurace,('téměř'# 2)
('výborná'# 4),restaurace,('působil'# 2)
('italská'# 4),restaurace,('hodnotím'# 2)
('návštěvy'# 4),restaurace,('bylo'# 2)
('večer'# 4),restaurace,('nebyl'# 2)
('kdysi'# 4),restaurace,('nemůže'# 2)
('příjemné'# 4),restaurace,('leonessa'# 2)
('návštěvou'# 4),restaurace,('kaskáda'# 2)
('celé'# 4),restaurace,('kterou'# 2)
('indické'# 4),restaurace,('sunset'# 2)
('super'# 4),restaurace,('thalie'# 2)
('pěkná'# 4),restaurace,('nijak'# 2)
('nová'# 4),restaurace,('typu'# 2)
('lepší'# 4),restaurace,('goa#'# 2)
('typu'# 4),restaurace,('hodně'# 2)
('vlastní'# 3),restaurace,('stojí'# 2)
('koncept'# 3),restaurace,('obsluha'# 2)
('mě'# 3),restaurace,('zela'# 2)
('fakt#'# 3),restaurace,('trošku'# 2)
('výzdoba'# 3),restaurace,('prezentuje'# 2)
('ovšem'# 3),restaurace,('kvůli'# 2)
('mi'# 3),restaurace,('skoro'# 2)
('stránkách'# 3),restaurace,('špatně'# 2)
('prostory'# 3),restaurace,('porta'# 2)
('případě'# 3),restaurace,('stále'# 2)
('španělské'# 3),restaurace,('vypada'# 2)
('žádná'# 3),restaurace,('zaplněná'# 2)
('úroveň'# 3),restaurace,('chodime'# 2)
('personál'# 3),restaurace,('mohu'# 2)
('personálu'# 3),restaurace,('bývala'# 2)
('krásná'# 3),restaurace,('poloprázdná#'# 2)
('majitel'# 3),restaurace,('probíhala'# 2)
('jsem'# 3),restaurace,('africana'# 2)
('plné'# 3),restaurace,('urcite'# 2)
('pohled'# 3),restaurace,('havana#za'# 2)
('není'# 3),restaurace,('napomohlo'# 1)
('jelikož'# 3),restaurace,('montenegro'# 1)
('takové'# 3),restaurace,('chovat'# 1)
('zajímavá'# 3),restaurace,('nenajeden#'# 1)
('atmosféru'# 3),restaurace,('podobného'# 1)
('typ'# 3),restaurace,('odvolán'# 1)
('otevřené'# 3),restaurace,('vhodnou'# 1)
('hodnocením'# 3),restaurace,('pozitivní'# 1)
('normální'# 3),restaurace,('chodit'# 1)
('nejlepší'# 3),restaurace,('kupé'# 1)
('řecká'# 3),restaurace,('pojmenovaná'# 1)
('interier'# 3),restaurace,('zvané'# 1)
('celkové'# 3),restaurace,('gambrinus'# 1)
('dobra'# 3),restaurace,('monă˘me'# 1)
('jedina'# 3),restaurace,('nachází#'# 1)
('charakter'# 2),restaurace,('sherwood.čistá'# 1)
('dobré#'# 2),restaurace,('pravidelně'# 1)
('patří'# 2),restaurace,('bavorská'# 1)
('má'# 2),restaurace,('zase'# 1)
('dobré.'# 2),restaurace,('příjemné#'# 1)
('nějaké'# 2),restaurace,('specializuje'# 1)
('cela'# 2),restaurace,('těsně'# 1)
('hotelová'# 2),restaurace,('zašli'# 1)
('kterými'# 2),restaurace,('ještě'# 1)
('navíc'# 2),restaurace,('ukrytý'# 1)
('původní'# 2),restaurace,('union'# 1)
('rád#'# 2),restaurace,('espaňola'# 1)
('zařazení'# 2),restaurace,('funguje'# 1)
('italské'# 2),restaurace,('pěkná#'# 1)
('bývalá'# 2),restaurace,('(hodnotím'# 1)
('poledne'# 2),restaurace,('nekonečno'# 1)
('stránkou'# 2),restaurace,('naplnila'# 1)
('uvnitř'# 2),restaurace,('pojede'# 1)
('stůl#'# 2),restaurace,('chodívával'# 1)
('oběd#'# 2),restaurace,('pellegrini'# 1)
('kvůli'# 2),restaurace,('návštěva'# 1)
('člověk'# 2),restaurace,('něčím'# 1)
('prijemna'# 2),restaurace,('určitě'# 1)
('webových'# 2),restaurace,('absolutně'# 1)
('majitelům'# 2),restaurace,('racek'# 1)
('problémem'# 2),restaurace,('fajn#'# 1)
('kterou'# 2),restaurace,('skončila#'# 1)
('odchodu'# 2),restaurace,('prázdná#'# 1)
('příjemné#'# 2),restaurace,('nikdy'# 1)
('docela'# 2),restaurace,('zamerena'# 1)
('líbí'# 2),restaurace,('přestěhovaná'# 1)
('pondělí'# 2),restaurace,('pokud'# 1)
('jídelním'# 2),restaurace,('jakoby'# 1)
('stylové'# 2),restaurace,('honosí'# 1)
('tyhle'# 2),restaurace,('nezabránilo'# 1)
('názvu'# 2),restaurace,('butcher´s'# 1)
('vedení'# 2),restaurace,('paladeo'# 1)
('nekuřácké'# 2),restaurace,('víceméně'# 1)
('oblíbené'# 2),restaurace,('pořádat...polední'# 1)
('versus'# 2),restaurace,('bohužel'# 1)
('vzhled'# 2),restaurace,('stejného'# 1)
('tohoto'# 2),restaurace,('central'# 1)
('chápu#'# 2),restaurace,('nebudete'# 1)
('horní'# 2),restaurace,('zabita'# 1)
('stylová'# 2),restaurace,('body'# 1)
('vytknout#'# 2),restaurace,('těží'# 1)
('perfektní#'# 2),restaurace,('zaměřený'# 1)
('osobně'# 2),restaurace,('stolovat).od'# 1)
('indická'# 2),restaurace,('vybrána'# 1)
('prichodu'# 2),restaurace,('připrovnal'# 1)
('týče'# 2),restaurace,('dělá'# 1)
('navstevy'# 2),restaurace,('dojem#'# 1)
('kategorie'# 2),restaurace,('očekává'# 1)
('prázdné'# 2),restaurace,('potřebovala'# 1)
('škoda#'# 2),restaurace,('mezinárodního'# 1)
('bohužel'# 2),restaurace,('zavolala'# 1)
('pořádná'# 2),restaurace,('musel'# 1)
('vypadající'# 2),restaurace,('míří'# 1)
('nevím#'# 2),restaurace,('jistotou#'# 1)
('volba'# 2),restaurace,('nezávidím#'# 1)
('každé'# 2),restaurace,('přeci'# 1)
('styl'# 2),restaurace,('příjemně'# 1)
('pocit'# 2),restaurace,('tulip'# 1)
('večer#'# 2),restaurace,('nepatří'# 1)
('brněnská'# 2),restaurace,('každý'# 1)
('předražená'# 2),restaurace,('valoria'# 1)
('oblíbená'# 2),restaurace,('úplně'# 1)
('předtím'# 2),restaurace,('klimatizována#'# 1)
('hosty'# 2),restaurace,('trochu'# 1)
('recenze'# 2),restaurace,('slibovali'# 1)
('moderní'# 2),restaurace,('zavítala'# 1)
('určitě'# 2),restaurace,('mohly'# 1)
('jakoby'# 2),restaurace,('vydržela'# 1)
('vyhlášená'# 2),restaurace,('odpočinout#'# 1)
('štítu'# 2),restaurace,('objektivně'# 1)
('solidní'# 2),restaurace,('neodcházela'# 1)
('okolí'# 2),restaurace,('nejspíš'# 1)
('pěkně'# 2),restaurace,('nemůže.v'# 1)
('hezká'# 2),restaurace,('pomohl'# 1)
('bavorské'# 2),restaurace,('průměrně'# 1)
('kolektivu'# 2),restaurace,('velké'# 1)
('zadní'# 2),restaurace,('využívaná'# 1)
('výběrem'# 2),restaurace,('(pokud'# 1)
('prostredi'# 2),restaurace,('tolik'# 1)
('doporučit.'# 2),restaurace,('nefunguje'# 1)
('výběru'# 2),restaurace,('zlákat'# 1)
('útulná'# 2),restaurace,('samozrejme'# 1)
('čínské'# 2),restaurace,('propadák#'# 1)
('řešená'# 2),restaurace,('nebeský'# 1)
('všechny'# 2),restaurace,('obchodního'# 1)
('vybavení'# 2),restaurace,('zítra'# 1)
('nikdy'# 2),restaurace,('maximálně'# 1)
('provozováním'# 2),restaurace,('dokáže'# 1)
('takovéto'# 2),restaurace,('neměla'# 1)
('celemu'# 2),restaurace,('svýhledem'# 1)
('interiéru'# 2),restaurace,('zející'# 1)
('bezva'# 1),restaurace,('nedělá.zůčastnili'# 1)
('kavárenském'# 1),restaurace,('rubín#'# 1)
('předchůdkyně.návštěvou'# 1),restaurace,('mívám'# 1)
('návštěv'# 1),restaurace,('ukrytá'# 1)
('masa'# 1),restaurace,('chodíváme'# 1)
('sklepní'# 1),restaurace,('betlém'# 1)
('odcházet'# 1),restaurace,('vzbuzuje'# 1)
('přijdem'# 1),restaurace,('vzdy'# 1)
('skvělé'# 1),restaurace,('uctuje'# 1)
('společného'# 1),restaurace,('laguna#'# 1)
('barev#'# 1),restaurace,('rialto'# 1)
