1,('mile'# 3),obsluha,('standartní#'# 1)
1,('přijemná'# 3),obsluha,('zeptala#'# 1)
1,('žádné'# 3),obsluha,('příjhemná#'# 1)
1,('nikdy'# 3),obsluha,('pracuje'# 1)
1,('akorát'# 3),obsluha,('vyzvala'# 1)
1,('pití'# 3),obsluha,('vynikající#'# 1)
1,('pouze'# 3),obsluha,('uctivá'# 1)
1,('posezení#'# 3),obsluha,('neví'# 1)
1,('chutné'# 3),obsluha,('neustále'# 1)
1,('porce#'# 3),obsluha,('uvolněná#'# 1)
1,('fakt'# 3),obsluha,('vybídla'# 1)
1,('vždycky'# 3),obsluha,('vzhledem'# 1)
1,('chutnalo'# 3),obsluha,('takto'# 1)
1,('restaurant'# 2),obsluha,('stylově'# 1)
1,('ryze'# 2),obsluha,('jedna'# 1)
1,('mužská'# 2),obsluha,('kdyby'# 1)
1,('standartní#'# 2),obsluha,('přidala'# 1)
1,('ovšem'# 2),obsluha,('bezproblémová#pěkný'# 1)
1,('příjemné.'# 2),obsluha,('nestíhala'# 1)
1,('svého'# 2),obsluha,('zvládá'# 1)
1,('plně'# 2),obsluha,('příjemnými'# 1)
1,('potom'# 2),obsluha,('mluvila'# 1)
1,('nové'# 2),obsluha,('věnuje'# 1)
1,('naše'# 2),obsluha,('mile'# 1)
1,('celkový'# 2),obsluha,('znalá'# 1)
1,('káva'# 2),obsluha,('standardně'# 1)
1,('servis#'# 2),obsluha,('nevzpamatuje#'# 1)
1,('pořádku#'# 2),obsluha,('chovala'# 1)
1,('dětský'# 2),obsluha,('sympatická#'# 1)
1,('dobrá#'# 2),obsluha,('(stanley)'# 1)
1,('sebe.'# 2),obsluha,('musí'# 1)
1,('obsluha#'# 2),obsluha,('tentokrát'# 1)
1,('skvělý'# 2),obsluha,('příjemnábyl'# 1)
1,('free'# 2),obsluha,('trpělivě'# 1)
1,('nepřeplácané#'# 2),obsluha,('většinou'# 1)
1,('nabídka'# 2),obsluha,('sympatická'# 1)
1,('vynikajicí'# 2),obsluha,('vynikající(ujala'# 1)
1,('pěkná#'# 2),obsluha,('byla#'# 1)
1,('pěkné#'# 2),obsluha,('vstřícná#'# 1)
1,('lépe.'# 2),obsluha,('mnohdy'# 1)
1,('zaplněná#'# 2),obsluha,('nahoře'# 1)
1,('doporučit.'# 2),obsluha,('upovídaná'# 1)
1,('kvalitní'# 2),obsluha,('donese'# 1)
1,('chutnalo#'# 2),obsluha,('stíhá'# 1)
1,('útulné#'# 2),obsluha,('dokázala'# 1)
1,('problém#'# 2),obsluha,('zjevně'# 1)
1,('úrovni#'# 2),obsluha,('donesla'# 1)
1,('starobrno#'# 2),obsluha,('převzala'# 1)
1,('atmosféru'# 2),obsluha,('stánku'# 1)
1,('bezchybná'# 2),obsluha,('perfektně'# 1)
1,('limonáda'# 2),obsluha,('mladá#'# 1)
1,('skvěle#'# 2),obsluha,('příjemnější#'# 1)
1,('stranu'# 2),obsluha,('černošská#'# 1)
1,('svižná'# 2),obsluha,('uhoněná#'# 1)
1,('normální.'# 2),obsluha,('veselá'# 1)
1,('vyborna#'# 2),obsluha,('profesionalni#'# 1)
1,('prostredi#'# 2),obsluha,('(ong?)'# 1)
1,('přesto'# 2),obsluha,('ovšem'# 1)
1,('slušné'# 2),obsluha,('bystrá'# 1)
1,('chvíli'# 2),obsluha,('věkem'# 1)
1,('přišla'# 2),obsluha,('nezeptala#'# 1)
1,('skvěle'# 2),obsluha,('(příjemná#'# 1)
1,('návštěvy'# 2),obsluha,('(pan'# 1)
1,('ideální'# 2),obsluha,('mluví'# 1)
