6,0.0,pivo
6,0.0,chuťově
6,0.0,dobrý
6,0.0,manželka
6,0.0,objednat
6,0.0,čaj
6,0.0,chuťově
6,0.0,dobrá
6,0.0,bohužel
6,0.0,objednání
6,0.0,oznámit
6,0.0,jídlo
6,0.0,kamarád
6,0.0,nutit
7,0.0,rekonstrukce
7,0.0,velice
7,0.0,hezký
7,0.0,příjemný
7,0.0,dobrý
7,0.0,pivo
7,0.0,týkat
7,0.0,víno
7,0.0,obsluha
7,0.0,moc
7,0.0,neznat
7,0.0,odrůda
7,0.0,dotaz
7,0.0,mít
7,0.0,červené
7,0.0,odpověď
7,0.0,Cabernet
7,0.0,dotaz
7,0.0,zda
7,0.0,Sauvignon
7,0.0,Moravia
7,0.0,slečna
7,0.0,vůbec
7,0.0,vědět
7,0.0,muset
7,0.0,jít
7,0.0,podívat
7,0.0,jídlo
7,0.0,dát
7,0.0,kuřecí
7,0.0,strips
7,0.0,americký
7,0.0,brambor
7,0.0,grilovaný
7,0.0,hermelín
7,0.0,klobása
7,0.0,rumpit
7,0.0,steak
7,0.0,kuřecí
7,0.0,stripsa
7,0.0,velice
7,0.0,průměrný
7,0.0,přesmažený
7,0.0,fritovací
7,0.0,hrnec
7,0.0,velice
7,0.0,suchý
7,0.0,klobása
7,0.0,průměrný
7,0.0,hermelín
7,0.0,dobrý
7,0.0,dobře
7,0.0,tekoucí
7,0.0,Rump
7,0.0,steak
7,0.0,dobře
7,0.0,dochucený
7,0.0,zklamání
7,0.0,naůčtovat
7,0.0,jeden
7,0.0,pivo
7,0.0,mnoho
7,0.0,mít
7,0.0,jediný
7,0.0,pila
7,0.0,pivo
7,0.0,poutník
7,0.0,mít
7,0.0,#num#
7,0.0,kousek
7,0.0,konec
7,0.0,zbýt
7,0.0,ještě
7,0.0,jeden
7,0.0,bohužel
7,0.0,platit
7,0.0,kdysi
7,0.0,úplně
7,0.0,zmizet
7,0.0,pořádně
7,0.0,hlídat
7,0.0,vypít
7,0.0,projíst
7,0.0,rekonstrukce
7,0.0,velice
7,0.0,hezký
7,0.0,příjemný
7,0.0,dobrý
7,0.0,pivo
7,0.0,týkat
7,0.0,víno
7,0.0,obsluha
7,0.0,moc
7,0.0,neznat
7,0.0,odrůda
7,0.0,dotaz
7,0.0,mít
7,0.0,červené
7,0.0,odpověď
7,0.0,Cabernet
7,0.0,dotaz
7,0.0,zda
7,0.0,Sauvignon
7,0.0,Moravia
7,0.0,slečna
7,0.0,vůbec
7,0.0,vědět
7,0.0,muset
8,0.0,restaurace
8,0.0,špilberko
8,0.0,název
8,0.0,napovídat
8,0.0,nacházet
8,0.0,kopec
8,0.0,trůnit
8,0.0,slavný
8,0.0,brněnský
8,0.0,dominanta
8,0.0,přestože
8,0.0,okno
8,0.0,restaurant
8,0.0,slušný
8,0.0,provoz
8,0.0,automobil
8,0.0,kolejový
8,0.0,vozidlo
8,0.0,MHD
8,0.0,uvnitř
8,0.0,podnik
8,0.0,klidno
8,0.0,počítám-nout
8,0.0,hudební
8,0.0,nonstop
8,0.0,kulisa
8,0.0,klasický
8,0.0,spotřební
8,0.0,pop-beatový
8,0.0,úroveň
8,0.0,interiér
8,0.0,rozčlenit
8,0.0,několik
8,0.0,místnost
8,0.0,funkce
8,0.0,bar
8,0.0,jídelna
8,0.0,salónek
8,0.0,Oranžovo-hnědý
8,0.0,kolorování
8,0.0,vymykat
8,0.0,snad
8,0.0,salónek
8,0.0,prim
8,0.0,hrát
8,0.0,zelený
8,0.0,barva
8,0.0,podlaha
8,0.0,zátěžový
8,0.0,koberec
8,0.0,stěna
8,0.0,zdobit
8,0.0,několik
8,0.0,obraz
8,0.0,zrcadlo
8,0.0,televizní
8,0.0,obrazovka
8,0.0,sezení
8,0.0,výjimka
8,0.0,realizovat
8,0.0,lavice
8,0.0,textilní
8,0.0,čalounění
8,0.0,celek
8,0.0,působit
8,0.0,jednoduše
8,0.0,obyčejně
8,0.0,trochu
8,0.0,nápad
8,0.0,obsluha
8,0.0,doslova
8,0.0,standardní
8,0.0,vybočovat
8,0.0,klasický
8,0.0,mantinel
8,0.0,běžný
8,0.0,pohostinství
8,0.0,zvládat
8,0.0,pokrýt
8,0.0,všechen
8,0.0,služba
8,0.0,nabízet
